School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Mexico,4.25,6.88,11.13,1,2,1
Helias Catholic,3.76,7.26,11.03,2,1,2
Hillsboro,2.96,5.57,8.53,8,4,3
McDonald County,2.92,5.55,8.48,10,5,4
Bolivar,2.78,5.14,7.92,12,7,5
Oak Grove,3.31,4.52,7.83,4,8,6
Reeds Spring,1.71,5.7,7.42,26,3,7
Fulton,3.19,3.76,6.95,5,11,8
Kearney,2.27,4.16,6.43,18,9,9
Logan-Rogersville,2.65,3.4,6.05,13,14,10
Centralia,1.9,3.94,5.84,23,10,11
Monett,3.47,2.22,5.69,3,23,12
Southern Boone,0.42,5.25,5.67,41,6,13
St. Charles,1.75,3.74,5.49,25,12,14
Notre Dame (Cape Girardeau),2.99,2.41,5.4,7,19,15
Lutheran South,2.93,2.39,5.31,9,20,16
St. Dominic,2.53,2.5,5.02,14,18,17
Union,1.92,3.06,4.99,21,15,18
Warrensburg,1.92,2.87,4.79,22,16,19
Windsor (Imperial),2.34,2.32,4.66,16,22,20
Kirksville,1.66,2.01,3.67,28,27,21
Incarnate Word Academy,2.48,1.18,3.66,15,35,22
Hannibal,1.42,2.16,3.58,30,25,23
Farmington,-0.02,3.55,3.52,49,13,24
Osage,1.42,2.03,3.45,31,26,25
Nevada,1.93,1.47,3.4,20,32,26
DeSoto,0.64,2.38,3.03,37,21,27
Festus,0.83,1.97,2.8,35,28,28
Benton,2.3,0.25,2.54,17,43,29
Seneca,1.44,1.04,2.47,29,37,30
Doniphan,0.25,2.18,2.43,44,24,31
Pacific,1.95,0.42,2.38,19,41,32
Pleasant Hill,3.07,-0.8,2.27,6,54,33
North County,0.37,1.88,2.25,42,29,34
Odessa,1.71,0.48,2.18,27,40,35
Lafayette (St. Joseph),0.85,1.26,2.11,34,33,36
Winfield,2.84,-0.78,2.06,11,53,37
Notre Dame (St. Louis),0.19,1.55,1.74,46,30,38
Chillicothe,1.87,-0.28,1.59,24,47,39
Perryville,-0.14,1.5,1.36,51,31,40
Warrenton,-1.43,2.63,1.2,61,17,41
Hillcrest,0.46,0.65,1.11,40,39,42
Parkway North,1.31,-0.35,0.96,32,49,43
Moberly,-0.32,1.22,0.89,53,34,44
Maryville,0.23,0.21,0.44,45,44,45
Ursuline Academy,0.48,-0.49,-0.02,39,50,46
Orchard Farm,-0.07,0.03,-0.04,50,46,47
Excelsior Springs,-0.78,0.72,-0.06,56,38,48
Savannah,-0.68,0.38,-0.3,55,42,49
Buffalo,0.31,-0.87,-0.56,43,56,50
Boonville,0.54,-1.16,-0.62,38,60,51
Eldon,0.07,-1.12,-1.05,47,59,52
Marshfield,-0.79,-0.32,-1.11,57,48,53
Affton,0.78,-1.93,-1.16,36,65,54
Carl Junction,-1.42,0.14,-1.28,60,45,55
Owensville,-2.4,1.09,-1.31,68,36,56
Westminster Christian Academy,-0.53,-0.93,-1.46,54,58,57
Harrisonville,0.92,-2.43,-1.51,33,67,58
Rosati-Kain,-0.84,-0.89,-1.73,58,57,59
Cassville,-0.29,-1.68,-1.96,52,64,60
Marshall,-1.86,-0.54,-2.4,64,51,61
Sikeston,0.02,-2.5,-2.49,48,68,62
Smithville,-1.97,-0.61,-2.57,66,52,63
Wright City,-1.84,-0.83,-2.67,63,55,64
Cameron,-1.53,-1.38,-2.91,62,62,65
Aurora,-1.87,-1.5,-3.36,65,63,66
St. Clair,-1.39,-2.07,-3.45,59,66,67
West Plains,-2.5,-1.31,-3.81,69,61,68
St. Pius X (Kansas City),-3.29,-3.53,-6.82,70,70,69
Fredericktown,-2.04,-5.01,-7.05,67,71,70
Lutheran St. Charles,-4.12,-3.46,-7.58,71,69,71
Notre Dame de Sion,-4.31,-5.18,-9.49,73,72,72
St. James,-4.84,-5.95,-10.79,74,73,73
Salem,-4.15,-6.78,-10.93,72,74,74
Trinity Catholic,-6.0,-8.86,-14.86,75,75,75
Clinton,-6.32,-12.02,-18.35,76,76,76
Clayton,-7.71,-12.37,-20.07,79,77,77
McCluer South-Berkeley,-6.76,-18.81,-25.57,77,80,78
University City,-7.25,-19.27,-26.52,78,81,79
Bayless,-12.88,-13.93,-26.8,80,78,80
Riverview Gardens,-13.21,-18.72,-31.93,82,79,81
Jennings,-12.9,-19.9,-32.81,81,82,82
Normandy Collaborative,-14.23,-23.38,-37.61,83,84,83
McCluer,-16.62,-21.96,-38.58,84,83,84
