School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Blair Oaks,4.74,6.69,11.43,1,2,1
Trenton,4.19,6.16,10.35,3,4,2
Bowling Green,3.24,6.71,9.96,4,1,3
Father Tolton,2.5,5.51,8.0,9,6,4
Penney,2.09,5.62,7.71,14,5,5
Holden,4.23,3.3,7.54,2,15,6
Eugene,2.49,4.92,7.41,10,7,7
Fatima,2.7,4.36,7.05,8,9,8
Highland,2.37,4.06,6.43,13,10,9
Marceline,2.88,3.36,6.25,6,14,10
Sherwood,1.42,4.72,6.14,19,8,11
Lathrop,-0.32,6.29,5.97,38,3,12
Plattsburg,1.97,3.91,5.88,15,11,13
Monroe City,1.76,3.89,5.65,16,12,14
Palmyra,3.03,2.06,5.09,5,26,15
Macon,2.39,2.28,4.67,12,22,16
Putnam County,1.45,3.13,4.58,18,17,17
Mid-Buchanan,2.49,1.58,4.07,11,31,18
Linn,-0.26,3.77,3.51,36,13,19
Calvary Lutheran,1.03,2.44,3.47,22,19,20
Chaffee,0.99,2.15,3.14,23,25,21
Willow Springs,0.54,2.44,2.98,27,20,22
Kelly,0.21,2.44,2.65,30,21,23
Knob Noster,0.09,2.19,2.28,32,24,24
North Callaway,-0.04,2.23,2.18,33,23,25
Elsberry,2.87,-0.85,2.01,7,49,26
East Newton,-0.72,2.67,1.95,43,18,27
Van-Far,0.74,1.12,1.85,25,34,28
East Buchanan,1.21,0.59,1.8,20,36,29
East Carter,-1.59,3.23,1.63,51,16,30
Warsaw,1.74,-0.15,1.59,17,43,31
Iberia,1.18,0.25,1.43,21,39,32
Brookfield,-0.64,1.88,1.24,41,29,33
Richmond,-0.79,1.95,1.16,44,28,34
New Bloomfield,-0.23,1.35,1.11,35,33,35
Lawson,0.3,0.52,0.82,28,37,36
California,-1.24,1.99,0.75,47,27,37
Clark County,0.27,-0.05,0.22,29,42,38
Carrollton,0.14,-0.19,-0.05,31,44,39
Cuba,0.81,-1.44,-0.62,24,54,40
Lexington,-2.37,1.74,-0.63,59,30,41
Montgomery County,-0.46,-0.75,-1.2,40,47,42
Lafayette County,-1.44,0.23,-1.21,49,40,43
Neelyville,-1.66,0.38,-1.28,52,38,44
Ava,-1.12,-0.2,-1.32,45,45,45
Polo,-3.31,1.53,-1.78,69,32,46
West County,-1.87,-0.02,-1.88,56,41,47
South Shelby,-2.83,0.81,-2.02,65,35,48
Summit Christian Academy,-1.78,-0.34,-2.13,53,46,49
Valley Park,-0.42,-1.79,-2.22,39,55,50
Belle,-0.28,-2.25,-2.53,37,56,51
Hancock,0.57,-3.19,-2.62,26,63,52
Lamar,-1.79,-1.07,-2.86,54,50,53
Westran,-1.8,-1.29,-3.09,55,52,54
Fayette,-2.34,-0.79,-3.13,58,48,55
Hallsville,-0.69,-2.45,-3.14,42,57,56
Hartville,-0.21,-3.39,-3.6,34,65,57
Jefferson (Festus),-1.25,-2.93,-4.18,48,61,58
West Platte,-3.05,-1.27,-4.32,68,51,59
St. Pius X (Festus),-2.99,-1.39,-4.38,67,53,60
New Haven,-1.58,-2.87,-4.46,50,60,61
Dixon,-1.23,-3.26,-4.5,46,64,62
Louisiana,-2.45,-2.5,-4.94,60,59,63
Mansfield,-2.74,-2.47,-5.21,64,58,64
Versailles,-2.61,-2.99,-5.59,62,62,65
Alton,-2.46,-3.48,-5.93,61,66,66
Gainesville,-2.09,-4.5,-6.59,57,68,67
Veritas Christian Academy,-2.85,-5.2,-8.05,66,72,68
Bishop DuBourg,-4.25,-3.92,-8.17,71,67,69
Milan,-3.39,-4.89,-8.28,70,69,70
North Platte,-2.62,-5.84,-8.47,63,73,71
Mark Twain,-5.56,-4.92,-10.48,77,70,72
Herculaneum,-4.36,-6.48,-10.84,73,75,73
El Dorado Springs,-4.85,-6.15,-11.0,75,74,74
St. Michael the Archangel,-4.29,-6.87,-11.15,72,77,75
Butler,-6.51,-4.98,-11.5,81,71,76
Brentwood,-5.89,-6.59,-12.48,78,76,77
East Prairie,-4.57,-8.38,-12.95,74,78,78
Laquey,-5.3,-8.43,-13.72,76,79,79
Hermann,-7.0,-10.45,-17.44,82,80,80
Maplewood-Richmond Hts.,-6.11,-11.6,-17.71,80,81,81
Gateway Science Charter,-6.0,-22.27,-28.27,79,82,82
